,id_str,text,lang,created_at,in_reply_to_status_id_str,in_reply_to_user_id_str,in_reply_to_screen_name,"('user', 'id_str')"
1336,737265644568219648,"@AmericanAir (pt. 3) The ""limo"" we were told was coming, turned out to be a passenger van, crammed 9-10 people inside with an 85mi drive",en,Mon May 30 12:53:22 +0000 2016,737263993903943681,22536055,AmericanAir,3078174536
1337,737265658052943872,RT @Anons2016: EL LEGADO. LA PATRIA: Lufthansa suspende sus vuelos a Venezuela por controles al dólar https://t.co/moDwX6PJqo https://t.co/…,es,Mon May 30 12:53:25 +0000 2016,,,,111434286
1338,737265667620130816,"@British_Airways terrible experience flying to and from JFK. Delays, poor service, no communication and now my bag has been lost!",en,Mon May 30 12:53:27 +0000 2016,,18332190,British_Airways,440846040
1339,737265682581196801,Piloten Air France bereid tot lange staking https://t.co/xEeV0R722F via @telegraaf.Dit gaat zeker ten koste van KLM. Ziet er niet goed uit!,nl,Mon May 30 12:53:31 +0000 2016,,,,2356999934
1340,737265704718598144,Venezuela debe a Lufthansa más de 100 millones de dólares https://t.co/h7b3xZkFj6 https://t.co/HnfmtGSrHo,es,Mon May 30 12:53:36 +0000 2016,,,,2592232902
1341,737265709605105664,RT @Intereconomia: La compañía aérea Lufthansa cancela sus vuelos a la Venezuela chavista https://t.co/YsJEk8oJva https://t.co/rSzemXyRPj,es,Mon May 30 12:53:37 +0000 2016,,,,3291736018
1342,737265710091493376,Venezuela debe a Lufthansa más de 100 millones de dólares https://t.co/zOLmABbx97 https://t.co/MlPZEoyZeT,es,Mon May 30 12:53:37 +0000 2016,,,,2599052235
1343,737265713249964032,Lufthansa Suspends Flights To Venezuela | Reuter https://t.co/iVQVI5jzhi #travel #traveldestination,no,Mon May 30 12:53:38 +0000 2016,,,,245693197
1344,737265713165918209,Venezuela debe a Lufthansa más de 100 millones de dólares https://t.co/VpCvO5XuKk https://t.co/kNKfnpcVl6,es,Mon May 30 12:53:38 +0000 2016,,,,15194086
1345,737265715741237248,Venezuela le debe a Lufthansa más de 100 millones de dólares https://t.co/2lzR91YTv6,es,Mon May 30 12:53:39 +0000 2016,,,,285176108
1346,737265719188946944,Venezuela le debe a Lufthansa más de 100 millones de dólares https://t.co/GmbcD0RQ7P #FOLLOWBACK,es,Mon May 30 12:53:39 +0000 2016,,,,224417882
1347,737265723693760512,Adios Lufthansa... #30May,fi,Mon May 30 12:53:40 +0000 2016,,,,235696060
1348,737265725551828992,RT @la_patilla: Venezuela le debe a Lufthansa más de 100 millones de dólares https://t.co/daPen0TSbE,es,Mon May 30 12:53:41 +0000 2016,,,,724937348199403520
1349,737265728936644608,Cada vuelo cancelado cierra puerta a llegada de turistas. Lufthansa suspende vuelos a Venezuela de manera temporal https://t.co/BhlsIwANa7,es,Mon May 30 12:53:42 +0000 2016,,,,377536272
1350,737265738600349697,RT @SuNoticiero: Aerolínea Lufthansa dejará de prestar servicios en Venezuela por la crisis https://t.co/ZSSF86nzc7 https://t.co/0T4yFrkUmt,es,Mon May 30 12:53:44 +0000 2016,,,,55082770
1351,737265754156994561,"@AmericanAir Showed E-Shopping reps proof of a deal purchase, was told to wait 1-2 months for decision, still not credited with miles owed",en,Mon May 30 12:53:48 +0000 2016,,22536055,AmericanAir,52828929
1352,737265757436928000,RT @Regia_Pam: OTRO LOGRO DE MADURO Las líneas aéreas Lufthansa y Latam se van d Venezuela tras deuda millonaria -► https://t.co/d6bHemTAQo…,es,Mon May 30 12:53:48 +0000 2016,,,,2438529940
1353,737265781621280768,RT @InformadorVeraz: EL LEGADO. LA PATRIA: Lufthansa suspende sus vuelos a Venezuela por controles al dólar https://t.co/RNIbaEN47f https:/…,es,Mon May 30 12:53:54 +0000 2016,,,,228198984
1354,737265790169276416,"RT @AnnJessicaLien: 40 years since 1st flight today 🇬🇧
A supersonic anniversary for @British_Airways Concorde G-BOAB at Heathrow #AvGeek ht…",en,Mon May 30 12:53:56 +0000 2016,,,,3308405439
1355,737265804027265025,"RT @El_Cooperante: Lufthansa suspende vuelo de Caracas a Fráncfort por ""actuales dificultades económicas"" https://t.co/I6QhORNXsS https://t…",es,Mon May 30 12:54:00 +0000 2016,,,,2454798670
1356,737265807869284352,RT @James_aviation: Really love this photo today from @LPL_Airport @easyJet such a beautiful airline https://t.co/uKC4zAmCvN,en,Mon May 30 12:54:00 +0000 2016,,,,63410795
1357,737265817172213760,"#Job #Stellenangebot https://t.co/X3cjdmU2Fy - Lufthansa Flight Training - CST GmbH: Aushilfe ATO Support m/w, Teil-/Vollzeit",de,Mon May 30 12:54:03 +0000 2016,,,,289328233
1358,737265849065701376,@millarmind @easyJet Yup and I remembered my passport and everything 😉,en,Mon May 30 12:54:10 +0000 2016,737257176285253632,325461522,millarmind,49919298
1359,737265868535697408,By mightymkl on Instagram: @KLM Boeing 747 Cargo flying 3000ft above towards the south. #B… https://t.co/sGirT9H98M https://t.co/JY1NhRm9GR,en,Mon May 30 12:54:15 +0000 2016,,,,4195526112
1360,737265873409478656,I earn @AmericanAir #AAdvantage miles to celebrate milestones like Visiting daughter_ #MilesForMilestones #Promotion https://t.co/nAERTtrbNm,en,Mon May 30 12:54:16 +0000 2016,,,,63204766
1361,737265880157954049,@AmericanAir DM'd! Happy Memorial Day,en,Mon May 30 12:54:18 +0000 2016,,22536055,AmericanAir,349120839
1362,737265880627826689,@THETOMMYDREAMER @AmericanAir @WWEDustyRhodes amazing,en,Mon May 30 12:54:18 +0000 2016,737261188644360192,101842264,THETOMMYDREAMER,1438366664
1363,737265886529265664,@Ryanair #appallingcustomerservice from @Ryanair online support. #useless #horrendous #embarrassing #poorservice .,en,Mon May 30 12:54:19 +0000 2016,,1542862735,Ryanair,90267456
1364,737265893923815429,RT @Ind_Insights: Inside @EtihadAirways new First Class Lounge &amp; Spa at @AUH – in pictures. https://t.co/J8an6GN1nu https://t.co/jjWSStOnZF,en,Mon May 30 12:54:21 +0000 2016,,,,256495109
1365,737265901477724160,Venezuela le debe a Lufthansa más de 100 mdd - El gobierno de Venezuela le debe a Lufthansa más de 100 millones... https://t.co/3Cl80AMMcL,es,Mon May 30 12:54:23 +0000 2016,,,,3721981280
1366,737265923191607297,RT @itele: #AirFrance &gt; Les pilotes du syndicat majoritaire votent à 68% le principe d'une grève longue (SNPL) https://t.co/rn6sy3ftpS,fr,Mon May 30 12:54:28 +0000 2016,,,,497732912
1367,737265929818677249,RT @F_Ducournau: C'est bon c'est juste que les pilotes #airfrance n'aiment pas le foot ...   https://t.co/cQpHvehuk1 via @Inafr_officiel #a…,fr,Mon May 30 12:54:30 +0000 2016,,,,3042159677
1368,737265935137001472,RT @miguelhotero: Lufthansa cancela los vuelos a Caracas por el caos económico https://t.co/kxdoY8PSgh vía @el_pais,es,Mon May 30 12:54:31 +0000 2016,,,,2492995363
1369,737265953755570176,RT @Anons2016: EL LEGADO. LA PATRIA: Lufthansa suspende sus vuelos a Venezuela por controles al dólar https://t.co/moDwX6PJqo https://t.co/…,es,Mon May 30 12:54:35 +0000 2016,,,,2345625787
1370,737265961842135040,"RT @WalkerBurleyy: @AmericanAir (pt. 3) The ""limo"" we were told was coming, turned out to be a passenger van, crammed 9-10 people inside wi…",en,Mon May 30 12:54:37 +0000 2016,,,,20204416
1371,737265978292080640,RT @AirlineGeeks: .@EtihadAirways has officially opened its new flagship First Class Lounge &amp; Spa at Abu Dhabi International Airport https:…,en,Mon May 30 12:54:41 +0000 2016,,,,392860200
1372,737265994318647297,RT @WalkerBurleyy: @AmericanAir (pt. 2) we were waiting to drive to Birmingham (waited 2 hours) lack of staff for the booth led to slower p…,en,Mon May 30 12:54:45 +0000 2016,,,,20204416
1373,737265995988017152,EasyJet tightens up rules on late arrivals https://t.co/h7VNaIl7uc,en,Mon May 30 12:54:45 +0000 2016,,,,21816847
1374,737266003395088384,RT @la_patilla: Venezuela le debe a Lufthansa más de 100 millones de dólares https://t.co/daPen0TSbE,es,Mon May 30 12:54:47 +0000 2016,,,,141240480
1375,737266012341608448,#aviation: KLM prepares to say goodbye to the Boeing 747 - here are some reasons to love i… https://t.co/3ySpuio3g9 https://t.co/jPZmDxoILa,en,Mon May 30 12:54:49 +0000 2016,,,,3065813609
1376,737266014019289088,@WSJ outlines best and worst #frequentflyer programs 2016 for ease of booking. @airberlin @SouthwestAir at the top https://t.co/iSTeLJvk3K,en,Mon May 30 12:54:50 +0000 2016,,3108351,WSJ,2840709407
1377,737266022202396672,RT @WalkerBurleyy: @AmericanAir woke up @2 am to drive to Montgomery and then we get near flight time... decided to Sit out flight for $500…,en,Mon May 30 12:54:52 +0000 2016,,,,20204416
1378,737266023125123072,RT @Roger_Roelofs: #Vacature bij #KLM: Consultant Decision Support! Voor meer info: https://t.co/sW0xhPHRdV #C++ #starter #vacature #datami…,nl,Mon May 30 12:54:52 +0000 2016,,,,221752624
1379,737266040535683072,RT @telegraaf: Veiligheidsbaas KLM weg https://t.co/AxkBiAhlB6 door @ytekedejong,nl,Mon May 30 12:54:56 +0000 2016,,,,235643838
1380,737266040908849154,@AmericanAir Annnnnnd it's begun. Just checked in and was giving the agent my luggage and my flight was canceled,en,Mon May 30 12:54:56 +0000 2016,,22536055,AmericanAir,91921406
1381,737266046613258240,RT @WalkerBurleyy: I think I can say that I have had a terrible experience this morning with @AmericanAir. I appreciate the free ticket but…,en,Mon May 30 12:54:57 +0000 2016,,,,20204416
1382,737266057115734016,"@AmericanAir the result - possibly missing our flight in Bham. due to lack of staff, not mad, just disappointed as I've flown on AA before",en,Mon May 30 12:55:00 +0000 2016,737263993903943681,22536055,AmericanAir,3078174536
1383,737266064044793860,Venezuela le debe a Lufthansa más de 100 millones de dólares https://t.co/zfV3cw0Aj1,es,Mon May 30 12:55:02 +0000 2016,,,,2723146868
1384,737266113088622592,Lufthansa cancela los vuelos a Caracas por el caos económico https://t.co/7O6guOYKBP https://t.co/Crp7oH2eqz,es,Mon May 30 12:55:13 +0000 2016,,,,353156874
1385,737266123922628608,"RT @elsabonin: FOTO FUERTE. El Lucifer, dado de baja hoy en un hotel en el Klm 9 de La Panamericana, estado Miranda. https://t.co/3aEAj0q35u",es,Mon May 30 12:55:16 +0000 2016,,,,822547147
1386,737266149860212736,"RT @WalkerBurleyy: @AmericanAir the result - possibly missing our flight in Bham. due to lack of staff, not mad, just disappointed as I've…",en,Mon May 30 12:55:22 +0000 2016,,,,20204416
1387,737266153790246912,"RT @adamjohnsonNYC: CNBC's @KatyBarnato says a coup ""is viewed as increasingly likely""; doesn't say by whom. https://t.co/CMbE5du6eS https:…",en,Mon May 30 12:55:23 +0000 2016,,,,8596402
1388,737266158278184961,RT @jan_salden: Ze staken hun eigen maatschappij de afgrond in... #AirFrance #KLM https://t.co/bJnmDVp962,nl,Mon May 30 12:55:24 +0000 2016,,,,1122896395
1389,737266160702394373,", https://t.co/f9aulskb9m https://t.co/fhAvg9N63H",und,Mon May 30 12:55:25 +0000 2016,,,,73194083
1390,737266166549336064,@sophiamcoutts @easyJet Touché,fr,Mon May 30 12:55:26 +0000 2016,737265849065701376,49919298,sophiamcoutts,325461522
1391,737266175059632128,RT @ARetail: Lufthansa cancela los vuelos a Caracas por el caos económico https://t.co/7O6guOYKBP https://t.co/Crp7oH2eqz,es,Mon May 30 12:55:28 +0000 2016,,,,130388181
1392,737266179849486336,@British_Airways We are ✈️ with BA WT Plus from Gatwick in Sep. Can we book through BA to use the lounge at North Terminal? (No.1Lounge) 🤓,en,Mon May 30 12:55:29 +0000 2016,,18332190,British_Airways,520781467
1393,737266188242280448,RT @itele: #AirFrance &gt; Les pilotes du syndicat majoritaire votent à 68% le principe d'une grève longue (SNPL) https://t.co/rn6sy3ftpS,fr,Mon May 30 12:55:31 +0000 2016,,,,1490753041
1394,737266189026525184,"Desde el 18 de junio, #Lufthansa suspenderá sus vuelos hasta y desde Caracas porque no puede repatriar sus ganancias en dólares #HechosAM",es,Mon May 30 12:55:31 +0000 2016,,,,68240346
1395,737266193048862720,@jenniferdown I thought I never flew qantas bc I'm too cheap but it's actually bc the devil Himself is inside this booking system,en,Mon May 30 12:55:32 +0000 2016,737265236445519873,1341205771,jenniferdown,1341205771
1396,737266196345585664,How is this airline not defunct? @AmericanAir,en,Mon May 30 12:55:33 +0000 2016,,,,91921406
1397,737266199285796866,Venezuela debe a Lufthansa más de 100 millones de dólares https://t.co/t85KWIKPJ0,es,Mon May 30 12:55:34 +0000 2016,,,,2203818236
1398,737266211025735680,RT @BoletinViajes: Lufthansa cancela sus vuelos a Caracas a partir del 17 de junio. https://t.co/Cremwicux3 https://t.co/QI5Omr3e3q,es,Mon May 30 12:55:37 +0000 2016,,,,6528952
1399,737266235314962433,Lufthansa cancela sus vuelos a Caracas a partir del 17 de junio https://t.co/icA9myzxmP,es,Mon May 30 12:55:42 +0000 2016,,,,202830582
1400,737266270651850752,Voos Baratos Ryanair - Promoções 2016! https://t.co/p0jLCKdxjQ https://t.co/q7onm2aXjV,pt,Mon May 30 12:55:51 +0000 2016,,,,51999402
1401,737266275932504064,Venezuela debe a Lufthansa más de 100 millones de dólares https://t.co/E1VbHJfcYs,es,Mon May 30 12:55:52 +0000 2016,,,,2766572907
1402,737266277794775040,Venezuela debe a Lufthansa más de 100 millones de dólares https://t.co/8bmV2Ghr15,es,Mon May 30 12:55:53 +0000 2016,,,,2752159001
1403,737266279241777152,Venezuela debe a Lufthansa más de 100 millones de dólares https://t.co/UPD2qvrvEV,es,Mon May 30 12:55:53 +0000 2016,,,,2643122445
1404,737266280999190529,Venezuela debe a Lufthansa más de 100 millones de dólares https://t.co/EMt1cpjGaF,es,Mon May 30 12:55:53 +0000 2016,,,,2596195294
1405,737266294718902272,@KLM I cancelled a flight about a year ago and got flight credit for it. How can I use it to book a new flight? I am not sure which flight,en,Mon May 30 12:55:57 +0000 2016,,56377143,KLM,17829455
1406,737266303468195840,RT @Anons2016: EL LEGADO. LA PATRIA: Lufthansa suspende sus vuelos a Venezuela por controles al dólar https://t.co/moDwX6PJqo https://t.co/…,es,Mon May 30 12:55:59 +0000 2016,,,,1074263148
1407,737266305716326401,"Il check in online è una magnifica invenzione. Il meglio per saltare file infinite.
#easyjet #RoadToHeildenberg",it,Mon May 30 12:55:59 +0000 2016,,,,1142399582
1408,737266311106048003,Venezuela debe a Lufthansa más de 100 mdd: portavoz - FRÁNCFORT.- Venezuela le debe a Lufthansa más de 100 mill... https://t.co/n8z8MRQHm9,es,Mon May 30 12:56:00 +0000 2016,,,,607635114
1409,737266322099163136,TheSun: EasyJet to turn away fliers who arrive with less than half an hour until their flight … https://t.co/rwk5HvA7Jv,en,Mon May 30 12:56:03 +0000 2016,,,,3411721563
1410,737266345541128192,"RT @adamjohnsonNYC: CNBC's @KatyBarnato says a coup ""is viewed as increasingly likely""; doesn't say by whom. https://t.co/CMbE5du6eS https:…",en,Mon May 30 12:56:09 +0000 2016,,,,3061692577
1411,737266358178586628,#retail Lufthansa cancela los vuelos a Caracas por el caos económico https://t.co/UFPWvPaymZ via @ARetail,es,Mon May 30 12:56:12 +0000 2016,,,,155631317
1412,737266363899777024,@THETOMMYDREAMER @AmericanAir @WWEDustyRhodes they really should bc they have every other gem as priority seating,en,Mon May 30 12:56:13 +0000 2016,737261188644360192,101842264,THETOMMYDREAMER,190330390
1413,737266364604387328,I earn @AmericanAir #AAdvantage miles to celebrate milestones like __________. #MilesForMilestones #Promotion https://t.co/kbn7rWSGci,en,Mon May 30 12:56:13 +0000 2016,,,,140487326
1414,737266373752172545,KLM UK Engineering Partners with Nilai University #klm https://t.co/tVJRDzANQI,in,Mon May 30 12:56:15 +0000 2016,,,,2351664944
1415,737266401866616832,RT @miguelhotero: Lufthansa cancela los vuelos a Caracas por el caos económico https://t.co/kxdoY8PSgh vía @el_pais,es,Mon May 30 12:56:22 +0000 2016,,,,155449490
1416,737266420447338496,"@THETOMMYDREAMER @AmericanAir @WWEDustyRhodes ""All sons of plumbers, please board now.""",en,Mon May 30 12:56:27 +0000 2016,737261188644360192,101842264,THETOMMYDREAMER,165288986
1417,737266430995894272,"Corren el riesgo y lo pagan , ¿que querias mandarlos x Lufthansa? https://t.co/GuHpB662BM",es,Mon May 30 12:56:29 +0000 2016,,,,122689495
1418,737266432212402176,RT @la_patilla: Venezuela le debe a Lufthansa más de 100 millones de dólares https://t.co/daPen0TSbE,es,Mon May 30 12:56:29 +0000 2016,,,,138984399
1419,737266438361210880,RT @unminutohoy: Lufthansa suspendió sus #vuelos a #Venezuela-@lufthansa-@LufthansaLatina- https://t.co/MM8OYX3wAG https://t.co/Z7vAle5PuW,pt,Mon May 30 12:56:31 +0000 2016,,,,201062401
1420,737266466169446400,RT @InformadorVeraz: EL LEGADO. LA PATRIA: Lufthansa suspende sus vuelos a Venezuela por controles al dólar https://t.co/RNIbaEN47f https:/…,es,Mon May 30 12:56:37 +0000 2016,,,,110513365
1421,737266469428469760,"Sigh, @British_Airways flight back to UK from Dubai delayed until 03.38 😱.",en,Mon May 30 12:56:38 +0000 2016,,,,37753536
1422,737266493390499841,@AmericanAir we would still need to drop our bags off...,en,Mon May 30 12:56:44 +0000 2016,737266370396622849,22536055,AmericanAir,56746638
1423,737266496485896192,"RT @ElHuffPost: Lufthansa suspende temporalmente sus vuelos con Venezuela desde el 18 de junio
 https://t.co/yQ1mejOSFp https://t.co/YDad9L…",es,Mon May 30 12:56:45 +0000 2016,,,,858345516
1424,737266524700954624,Needless to say. Hace falta decirlo? https://t.co/ASUQ09qKxo,en,Mon May 30 12:56:51 +0000 2016,,,,8596402
1425,737266533454471168,Awful service from @British_Airways on our recent holiday. Not interested in our complaint. Will never fly with them again,en,Mon May 30 12:56:53 +0000 2016,,,,19365492
1426,737266543411728384,"Il y a 7ans, le 1er juin 2009, 228 personnes périssaient dans l'océan. Pour fêter ça les pilotes #AirFrance feront grève! #af447 #SNPL",fr,Mon May 30 12:56:56 +0000 2016,,,,2303504532
